CountryName,CountryCode,Date,StringencyIndex
Spain,ESP,20200427,73.17059286218722
Spain,ESP,20200428,72.90858835947026
Spain,ESP,20200429,72.64299498799569
Spain,ESP,20200430,72.37474273848957
Spain,ESP,20200501,72.10473493930527
Spain,ESP,20200502,71.83384513274709
Spain,ESP,20200503,71.562914217017
Spain,ESP,20200504,71.2927478636549
Spain,ESP,20200505,71.0241142179046
Spain,ESP,20200506,70.75774188701993
Spain,ESP,20200507,70.49431821914874
Spain,ESP,20200508,70.23448787311963
Spain,ESP,20200509,69.97885167722845
Spain,ESP,20200510,69.72796577299485
Spain,ESP,20200511,69.48234103785333
Spain,ESP,20200512,69.24244277887105
Spain,ESP,20200513,69.0086906878595
Spain,ESP,20200514,68.78145904667974
Spain,ESP,20200515,68.56107717013984
Spain,ESP,20200516,68.3478300726538
Spain,ESP,20200517,68.1419593437796
Spain,ESP,20200518,67.94366421687951
Spain,ESP,20200519,67.75310281445111
Spain,ESP,20200520,67.57039355315857
Spain,ESP,20200521,67.39561669124826
Spain,ESP,20200522,67.22881600085414
Spain,ESP,20200523,67.0700005476812
Spain,ESP,20200524,66.91914656068909
Spain,ESP,20200525,66.77619937467533
Spain,ESP,20200526,66.64107542906704
Spain,ESP,20200527,66.51366430675925
Spain,ESP,20200528,66.39383079747735
Spain,ESP,20200529,66.2814169708753
Spain,ESP,20200530,66.17624424539984
Spain,ESP,20200531,66.07811543983937
Spain,ESP,20200601,65.9868167954221
Spain,ESP,20200602,65.90211995731929
Spain,ESP,20200603,65.82378390543224
Spain,ESP,20200604,65.75155682538588
Spain,ESP,20200605,65.68517791170352
Spain,ESP,20200606,65.62437909618944
Spain,ESP,20200607,65.5688866955838
Spain,ESP,20200608,65.51842297357335
Spain,ESP,20200609,65.47270761322999
Spain,ESP,20200610,65.43145909690077
Spain,ESP,20200611,65.39439599148244
Spain,ESP,20200612,65.36123813787286
Spain,ESP,20200613,65.33170774419806
Spain,ESP,20200614,65.30553038316282
Spain,ESP,20200615,65.28243589456164
Spain,ESP,20200616,65.26215919461325
Spain,ESP,20200617,65.24444099434578
Spain,ESP,20200618,65.22902842975951
Spain,ESP,20200619,65.21567560692972
Spain,ESP,20200620,65.20414406558723
Spain,ESP,20200621,65.19420316502635
Spain,ESP,20200622,65.18563039644447
Spain,ESP,20200623,65.17821162601507
Spain,ESP,20200624,65.17174127314124
Spain,ESP,20200625,65.1660224284294
Spain,ESP,20200626,65.16086691597194
Spain,ESP,20200627,65.15609530453058
Spain,ESP,20200628,65.1515368721783
Spain,ESP,20200629,65.14702952888648
Spain,ESP,20200630,65.14241970144249
Spain,ESP,20200701,65.1375621849533
Spain,ESP,20200702,65.13231996503724
Spain,ESP,20200703,65.12656401463246
Spain,ESP,20200704,65.12017306916059
Spain,ESP,20200705,65.11303338358083
Spain,ESP,20200706,65.10503847465625
Spain,ESP,20200707,65.09608885153405
Spain,ESP,20200708,65.08609173751675
Spain,ESP,20200709,65.0749607856757
Spain,ESP,20200710,65.06261579073227
Spain,ESP,20200711,65.04898239940988
Spain,ESP,20200712,65.03399182124156
Spain,ESP,20200713,65.01758054160571
Spain,ESP,20200714,64.9996900385586
Spain,ESP,20200715,64.98026650483577
Spain,ESP,20200716,64.95926057620825
Spain,ESP,20200717,64.93662706720406
Spain,ESP,20200718,64.9123247150392
Spain,ESP,20200719,64.88631593244952
Spain,ESP,20200720,64.85856656997075
Spain,ESP,20200721,64.82904568808473
Spain,ESP,20200722,64.79772533952794
Spain,ESP,20200723,64.76458036195167
Spain,ESP,20200724,64.72958818102454
Spain,ESP,20200725,64.69272862398162
Spain,ESP,20200726,64.6539837435473
Spain,ESP,20200727,64.61333765209191
Spain,ESP,20200728,64.57077636582481
Spain,ESP,20200729,64.52628765877616
Spain,ESP,20200730,64.47986092627976
Spain,ESP,20200731,64.43148705763413
Spain,ESP,20200801,64.38115831759326
Spain,ESP,20200802,64.32886823631667
Spain,ESP,20200803,64.27461150739417
Spain,ESP,20200804,64.2183838935505
Spain,ESP,20200805,64.16018213962923
Spain,ESP,20200806,64.10000389245461
Spain,ESP,20200807,64.03784762717159
Spain,ESP,20200808,63.973712579669595
Spain,ESP,20200809,63.9075986847034
Spain,ESP,20200810,63.83950651933449
Spain,ESP,20200811,63.769437251327474
Spain,ESP,20200812,63.697392592150045
Spain,ESP,20200813,63.623374754238675
Spain,ESP,20200814,63.54738641220763
Spain,ESP,20200815,63.4694306676947
Spain,ESP,20200816,63.389511017552756
Spain,ESP,20200817,63.30763132511309
Spain,ESP,20200818,63.22379579426215
Spain,ESP,20200819,63.1380089460898
Spain,ESP,20200820,63.05027559788277
Spain,ESP,20200821,62.96060084425263
Spain,ESP,20200822,62.86899004020219
Spain,ESP,20200823,62.775448785949116
Spain,ESP,20200824,62.679982913338705
Spain,ESP,20200825,62.58259847369165
Spain,ESP,20200826,62.48330172694437
Spain,ESP,20200827,62.382099131951904
Spain,ESP,20200828,62.27899733783389
Spain,ESP,20200829,62.17400317625518
Spain,ESP,20200830,62.06712365454177
Spain,ESP,20200831,61.95836594954221
Spain,ESP,20200901,61.84773740215299
Spain,ESP,20200902,61.735245512433856
Spain,ESP,20200903,61.62089793524681
Spain,ESP,20200904,61.50470247635856
Spain,ESP,20200905,61.386667088952436
Spain,ESP,20200906,61.266799870501764
Spain,ESP,20200907,61.1451090599609
Spain,ESP,20200908,61.021603035235536
Spain,ESP,20200909,60.89629031089765
Spain,ESP,20200910,60.76917953611432
Spain,ESP,20200911,60.64027949276327
Spain,ESP,20200912,60.50959909371056
Spain,ESP,20200913,60.37714738122951
Spain,ESP,20200914,60.242933525541325
Spain,ESP,20200915,60.10696682346121
Spain,ESP,20200916,59.96925669713494
Spain,ESP,20200917,59.8298126928531
Spain,ESP,20200918,59.68864447993162
Spain,ESP,20200919,59.54576184964861
Spain,ESP,20200920,59.40117471422892
Spain,ESP,20200921,59.25489310586877
Spain,ESP,20200922,59.1069271757938
Spain,ESP,20200923,58.95728719334501
Spain,ESP,20200924,58.80598354508733
Spain,ESP,20200925,58.65302673393665
Spain,ESP,20200926,58.4984273783017
Spain,ESP,20200927,58.34219621123723
Spain,ESP,20200928,58.18434407960611
Spain,ESP,20200929,58.02488194324763
Spain,ESP,20200930,57.86382087415012
Spain,ESP,20201001,57.70117205562624
Spain,ESP,20201002,57.53694678148915
Spain,ESP,20201003,57.37115645522861
Spain,ESP,20201004,57.20381258918567
Spain,ESP,20201005,57.034926803725284
Spain,ESP,20201006,56.86451082640585
Spain,ESP,20201007,56.69257649114509
Spain,ESP,20201008,56.5191357373819
Spain,ESP,20201009,56.34420060923348
Spain,ESP,20201010,56.16778325464748
Spain,ESP,20201011,55.98989592454889
Spain,ESP,20201012,55.81055097198133
Spain,ESP,20201013,55.62976085124265
Spain,ESP,20201014,55.447538117014574
Spain,ESP,20201015,55.26389542348631
Spain,ESP,20201016,55.07884552347207
Spain,ESP,20201017,54.89240126752234
Spain,ESP,20201018,54.704575603028964
Spain,ESP,20201019,54.51538157332386
Spain,ESP,20201020,54.324832316771555
Spain,ESP,20201021,54.132941065855405
Spain,ESP,20201022,53.939721146257405
Spain,ESP,20201023,53.74518597593191
Spain,ESP,20201024,53.54934906417308
Spain,ESP,20201025,53.35222401067599
Spain,ESP,20201026,53.1538245045918
Spain,ESP,20201027,52.954164323576634
Spain,ESP,20201028,52.75325733283448
Spain,ESP,20201029,52.551117484154005
Spain,ESP,20201030,52.34775881493951
Spain,ESP,20201031,52.14319544723591
Spain,ESP,20201101,51.93744158674787
Spain,ESP,20201102,51.73051152185321
Spain,ESP,20201103,51.52241962261052
Spain,ESP,20201104,51.31318033976122
Spain,ESP,20201105,51.10280820372595
Spain,ESP,20201106,50.89131782359546
Spain,ESP,20201107,50.67872388611604
Spain,ESP,20201108,50.465041154669635
Spain,ESP,20201109,50.2502844682485
Spain,ESP,20201110,50.034468740424806
Spain,ESP,20201111,49.817608958314885
Spain,ESP,20201112,49.59972018153845
Spain,ESP,20201113,49.38081754117284
Spain,ESP,20201114,49.160916238702214
Spain,ESP,20201115,48.94003154496187
Spain,ESP,20201116,48.718178799077805
Spain,ESP,20201117,48.495373407401495
Spain,ESP,20201118,48.271630842439976
Spain,ESP,20201119,48.04696664178141
Spain,ESP,20201120,47.821396407016124
Spain,ESP,20201121,47.59493580265304
Spain,ESP,20201122,47.36760055503201
Spain,ESP,20201123,47.13940645123162
Spain,ESP,20201124,46.91036933797293
Spain,ESP,20201125,46.68050512051896
Spain,ESP,20201126,46.44982976157021
Spain,ESP,20201127,46.218359280156115
Spain,ESP,20201128,45.98610975052265
Spain,ESP,20201129,45.75309730101602
Spain,ESP,20201130,45.51933811296269
Spain,ESP,20201201,45.28484841954567
Spain,ESP,20201202,45.049644504677204
Spain,ESP,20201203,44.81374270186796
Spain,ESP,20201204,44.57715939309278
Spain,ESP,20201205,44.339911007653036
Spain,ESP,20201206,44.1020140210357
Spain,ESP,20201207,43.86348495376924
Spain,ESP,20201208,43.624340370276336
Spain,ESP,20201209,43.38459687772366
Spain,ESP,20201210,43.14427112486848
Spain,ESP,20201211,42.903379800902634
Spain,ESP,20201212,42.66193963429345
Spain,ESP,20201213,42.41996739162216
Spain,ESP,20201214,42.177479876419476
Spain,ESP,20201215,41.934493927998716
Spain,ESP,20201216,41.69102642028644
Spain,ESP,20201217,41.447094260650616
Spain,ESP,20201218,41.202714388726505
Spain,ESP,20201219,40.95790377524035
Spain,ESP,20201220,40.71267942083081
Spain,ESP,20201221,40.4670583548684
Spain,ESP,20201222,40.221057634272874
Spain,ESP,20201223,39.974694342328746
Spain,ESP,20201224,39.72798558749895
Spain,ESP,20201225,39.48094850223675
Spain,ESP,20201226,39.23360024179602
Spain,ESP,20201227,38.98595798303988
Spain,ESP,20201228,38.73803892324789
Spain,ESP,20201229,38.4898602789218
Spain,ESP,20201230,38.241439284589944
Spain,ESP,20201231,37.992793191610424
Spain,ESP,20210101,37.743939266973115
Spain,ESP,20210102,37.494894792100546
Spain,ESP,20210103,37.24567706164782
Spain,ESP,20210104,36.99630338230164
Spain,ESP,20210105,36.7467910715784
Spain,ESP,20210106,36.49715745662163
Spain,ESP,20210107,36.24741987299871
Spain,ESP,20210108,35.99759566349704
Spain,ESP,20210109,35.74770217691964
Spain,ESP,20210110,35.497756766880435
Spain,ESP,20210111,35.247776790599126
Spain,ESP,20210112,34.997779607695826
Spain,ESP,20210113,34.74778257898554
Spain,ESP,20210114,34.49780306527258
Spain,ESP,20210115,34.24785842614493
Spain,ESP,20210116,33.99796601876875
Spain,ESP,20210117,33.74814319668302
Spain,ESP,20210118,33.49840730859441
Spain,ESP,20210119,33.2487756971726
Spain,ESP,20210120,32.999265697845814
Spain,ESP,20210121,32.74989463759708
Spain,ESP,20210122,32.50067983376091
Spain,ESP,20210123,32.25163859282076
Spain,ESP,20210124,32.00278820920716
Spain,ESP,20210125,31.75414596409675
Spain,ESP,20210126,31.505729124212174
Spain,ESP,20210127,31.257554940623038
Spain,ESP,20210128,31.00964064754791
Spain,ESP,20210129,30.76200346115752
Spain,ESP,20210130,30.514660578379175
Spain,ESP,20210131,30.267629175702552
Spain,ESP,20210201,30.020926407986902
Spain,ESP,20210202,29.77456940726971
Spain,ESP,20210203,29.528575281577048
Spain,ESP,20210204,29.28296111373544
Spain,ESP,20210205,29.037743960185608
Spain,ESP,20210206,28.792940849798008
Spain,ESP,20210207,28.548568782690253
Spain,ESP,20210208,28.30464472904658
Spain,ESP,20210209,28.061185627939345
Spain,ESP,20210210,27.818208386152737
Spain,ESP,20210211,27.575729877008673
Spain,ESP,20210212,27.333766939195066
Spain,ESP,20210213,27.092336375596464
Spain,ESP,20210214,26.85145495212721
Spain,ESP,20210215,26.611139396567125
Spain,ESP,20210216,26.37140639739988
Spain,ESP,20210217,26.132272602654062
Spain,ESP,20210218,25.89375461874712
Spain,ESP,20210219,25.655869009332065
Spain,ESP,20210220,25.418632294147287
Spain,ESP,20210221,25.182060947869328
Spain,ESP,20210222,24.946171398968836
Spain,ESP,20210223,24.71098002856968
Spain,ESP,20210224,24.476503169311407
Spain,ESP,20210225,24.242757104215002
Spain,ESP,20210226,24.009758065552163
Spain,ESP,20210227,23.777522233718052
Spain,ESP,20210228,23.54606573610766
Spain,ESP,20210301,23.315404645995855
Spain,ESP,20210302,23.085554981421204
Spain,ESP,20210303,22.856532704073597
Spain,ESP,20210304,22.628353718185796
Spain,ESP,20210305,22.401033869429032
Spain,ESP,20210306,22.17458894381255
Spain,ESP,20210307,21.94903466658741
Spain,ESP,20210308,21.724386701154426
Spain,ESP,20210309,21.500660647976485
Spain,ESP,20210310,21.27787204349514
Spain,ESP,20210311,21.05603635905173
Spain,ESP,20210312,20.835168999812964
Spain,ESP,20210313,20.615285303701143
Spain,ESP,20210314,20.39640054032902
Spain,ESP,20210315,20.178529909939414
Spain,ESP,20210316,19.961688542349656
Spain,ESP,20210317,19.745891495900914
Spain,ESP,20210318,19.531153756412465
Spain,ESP,20210319,19.31749023614102
Spain,ESP,20210320,19.104915772745198
Spain,ESP,20210321,18.893445128255074
Spain,ESP,20210322,18.68309298804708
Spain,ESP,20210323,18.473873959824203
Spain,ESP,20210324,18.265802572601537
Spain,ESP,20210325,18.058893275697358
Spain,ESP,20210326,17.853160437729688
Spain,ESP,20210327,17.64861834561848
Spain,ESP,20210328,17.445281203593495
Spain,ESP,20210329,17.24316313220787
Spain,ESP,20210330,17.042278167357562
Spain,ESP,20210331,16.84264025930662
Spain,ESP,20210401,16.644263271718433
Spain,ESP,20210402,16.447160980692964
Spain,ESP,20210403,16.2513470738101
Spain,ESP,20210404,16.056835149179136
Spain,ESP,20210405,15.863638714494442
Spain,ESP,20210406,15.671771186097455
Spain,ESP,20210407,15.481245888044981
Spain,ESP,20210408,15.292076051183923
Spain,ESP,20210409,15.104274812232493
Spain,ESP,20210410,14.91785521286792
Spain,ESP,20210411,14.732830198820796
Spain,ESP,20210412,14.549212618976075
Spain,ESP,20210413,14.367015224480788
Spain,ESP,20210414,14.186250667858552
Spain,ESP,20210415,14.006931502130932
Spain,ESP,20210416,13.82907017994571
Spain,ESP,20210417,13.652679052712106
Spain,ESP,20210418,13.477770369743066
Spain,ESP,20210419,13.304356277404636
Spain,ESP,20210420,13.132448818272412
Spain,ESP,20210421,12.962059930295304
Spain,ESP,20210422,12.793201445966506
Spain,ESP,20210423,12.62588509150179
Spain,ESP,20210424,12.460122486025192
Spain,ESP,20210425,12.29592514076215
Spain,ESP,20210426,12.13330445824009
Spain,ESP,20210427,11.972271731496633
Spain,ESP,20210428,11.812838143295274
Spain,ESP,20210429,11.655014765348938
Spain,ESP,20210430,11.498812557550963
Spain,ESP,20210501,11.34424236721415
Spain,ESP,20210502,11.191314928317347
Spain,ESP,20210503,11.040040860760165
Spain,ESP,20210504,10.89043066962535
Spain,ESP,20210505,10.742494744449424
Spain,ESP,20210506,10.596243358501038
Spain,ESP,20210507,10.451686668067694
Spain,ESP,20210508,10.308834711750322
Spain,ESP,20210509,10.16769740976629
Spain,ESP,20210510,10.028284563260382
Spain,ESP,20210511,9.890605853624251
Spain,ESP,20210512,9.754670841824083
Spain,ESP,20210513,9.620488967736605
Spain,ESP,20210514,9.488069549493613
Spain,ESP,20210515,9.357421782834802
Spain,ESP,20210516,9.22855474046926
Spain,ESP,20210517,9.101477371445345
Spain,ESP,20210518,8.976198500529307
Spain,ESP,20210519,8.852726827592356
Spain,ESP,20210520,8.731070927006638
Spain,ESP,20210521,8.611239247049657
Spain,ESP,20210522,8.493240109317732
Spain,ESP,20210523,8.37708170814798
Spain,ESP,20210524,8.262772110049376
Spain,ESP,20210525,8.150319253142495
Spain,ESP,20210526,8.03973094660833
Spain,ESP,20210527,7.931014870145962
Spain,ESP,20210528,7.824178573439205
Spain,ESP,20210529,7.719229475632421
Spain,ESP,20210530,7.6161748648152034
Spain,ESP,20210531,7.515021897516352
Spain,ESP,20210601,7.415777598206816
Spain,ESP,20210602,7.3184488588119585
Spain,ESP,20210603,7.223042438232884
Spain,ESP,20210604,7.1295649618771435
Spain,ESP,20210605,7.038022921198561
Spain,ESP,20210606,6.9484226732465295
Spain,ESP,20210607,6.86077044022446
Spain,ESP,20210608,6.7750723090577765
Spain,ESP,20210609,6.691334230971126
Spain,ESP,20210610,6.6095620210751775
Spain,ESP,20210611,6.529761357962766
Spain,ESP,20210612,6.451937783314516
Spain,ESP,20210613,6.376096701514083
Spain,ESP,20210614,6.302243379272756
Spain,ESP,20210615,6.2303829452638055
Spain,ESP,20210616,6.160520389766258
Spain,ESP,20210617,6.092660564318404
Spain,ESP,20210618,6.0268081813808365
Spain,ESP,20210619,5.96296781400925
Spain,ESP,20210620,5.901143895536826
Spain,ESP,20210621,5.841340719266402
Spain,ESP,20210622,5.783562438172282
Spain,ESP,20210623,5.72781306461189
Spain,ESP,20210624,5.67409647004709
Spain,ESP,20210625,5.622416384775359
Spain,ESP,20210626,5.572776397670751
Spain,ESP,20210627,5.525179955934629
Spain,ESP,20210628,5.47963036485633
Spain,ESP,20210629,5.436130787583586
Spain,ESP,20210630,5.394684244902905
Spain,ESP,20210701,5.355293615029748
Spain,ESP,20210702,5.3179616334087
Spain,ESP,20210703,5.28269089252348
Spain,ESP,20210704,5.249483841716923
Spain,ESP,20210705,5.218342787020877
Spain,ESP,20210706,5.189269890996069
Spain,ESP,20210707,5.162267172581924
Spain,ESP,20210708,5.137336506956373
Spain,ESP,20210709,5.114479625405622
Spain,ESP,20210710,5.0936981152039245
Spain,ESP,20210711,5.074993419503365
Spain,ESP,20210712,5.058366837233617
Spain,ESP,20210713,5.043819523011777
Spain,ESP,20210714,5.031352487062151
Spain,ESP,20210715,5.02096659514611
Spain,ESP,20210716,5.01266256850198
Spain,ESP,20210717,5.006440983794935
Spain,ESP,20210718,5.002302273076975
Spain,ESP,20210719,5.000246723756895
Spain,ESP,20210720,5.000274478580359
Spain,ESP,20210721,5.0023855356199505
Spain,ESP,20210722,5.006579748275339
Spain,ESP,20210723,5.012856825283446
Spain,ESP,20210724,5.02121633073866
Spain,ESP,20210725,5.0316576841231395
Spain,ESP,20210726,5.044180160347082
Spain,ESP,20210727,5.058782889799129
Spain,ESP,20210728,5.075464858406704
Spain,ESP,20210729,5.094224907706479
Spain,ESP,20210730,5.11506173492478
Spain,ESP,20210731,5.1379738930681
Spain,ESP,20210801,5.16295979102355
Spain,ESP,20210802,5.190017693669372
Spain,ESP,20210803,5.219145721995417
Spain,ESP,20210804,5.25034185323365
Spain,ESP,20210805,5.283603920998601
Spain,ESP,20210806,5.318929615437831
Spain,ESP,20210807,5.356316483392302
Spain,ESP,20210808,5.395761928566767
Spain,ESP,20210809,5.437263211710054
Spain,ESP,20210810,5.480817450805279
Spain,ESP,20210811,5.526421621270025
Spain,ESP,20210812,5.574072556166325
Spain,ESP,20210813,5.623766946420638
Spain,ESP,20210814,5.675501341053597
Spain,ESP,20210815,5.729272147419714
Spain,ESP,20210816,5.7850756314568095
Spain,ESP,20210817,5.842907917945375
Spain,ESP,20210818,5.902764990777637
Spain,ESP,20210819,5.964642693236492
Spain,ESP,20210820,6.0285367282841165
Spain,ESP,20210821,6.094442658860444
Spain,ESP,20210822,6.162355908191206
Spain,ESP,20210823,6.232271760105846
Spain,ESP,20210824,6.304185359364954
Spain,ESP,20210825,6.378091711997477
Spain,ESP,20210826,6.453985685647535
Spain,ESP,20210827,6.531862009930766
Spain,ESP,20210828,6.611715276800414
Spain,ESP,20210829,6.693539940922804
Spain,ESP,20210830,6.777330320062482
Spain,ESP,20210831,6.863080595476788
Spain,ESP,20210901,6.950784812319952
Spain,ESP,20210902,7.040436880056596
Spain,ESP,20210903,7.13203057288473
Spain,ESP,20210904,7.225559530168027
Spain,ESP,20210905,7.321017256877617
Spain,ESP,20210906,7.418397124043047
Spain,ESP,20210907,7.517692369212693
Spain,ESP,20210908,7.618896096923308
Spain,ESP,20210909,7.722001279178915
Spain,ESP,20210910,7.827000755938865
Spain,ESP,20210911,7.933887235615003
Spain,ESP,20210912,8.04265329557811
Spain,ESP,20210913,8.15329138267326
Spain,ESP,20210914,8.265793813744448
Spain,ESP,20210915,8.380152776168039
Spain,ESP,20210916,8.496360328395404
Spain,ESP,20210917,8.614408400504313
Spain,ESP,20210918,8.734288794759443
Spain,ESP,20210919,8.855993186181575
Spain,ESP,20210920,8.979513123125791
Spain,ESP,20210921,9.104840027868306
Spain,ESP,20210922,9.23196519720224
Spain,ESP,20210923,9.360879803041907
Spain,ESP,20210924,9.491574893035917
Spain,ESP,20210925,9.62404139118891
Spain,ESP,20210926,9.758270098491714
Spain,ESP,20210927,9.8942516935603
Spain,ESP,20210928,10.031976733282963
Spain,ESP,20210929,10.171435653476205
Spain,ESP,20210930,10.31261876954881
Spain,ESP,20211001,10.455516277174485
Spain,ESP,20211002,10.6001182529726
Spain,ESP,20211003,10.74641465519742
Spain,ESP,20211004,10.894395324435326
Spain,ESP,20211005,11.044049984310462
Spain,ESP,20211006,11.195368242198224
Spain,ESP,20211007,11.348339589947102
Spain,ESP,20211008,11.502953404608299
Spain,ESP,20211009,11.659198949173465
Spain,ESP,20211010,11.817065373320386
Spain,ESP,20211011,11.976541714166352
Spain,ESP,20211012,12.137616897029595
Spain,ESP,20211013,12.300279736198227
Spain,ESP,20211014,12.464518935707154
Spain,ESP,20211015,12.63032309012237
Spain,ESP,20211016,12.79768068533317
Spain,ESP,20211017,12.966580099351539
Spain,ESP,20211018,13.137009603119424
Spain,ESP,20211019,13.308957361323067
Spain,ESP,20211020,13.482411433215074
Spain,ESP,20211021,13.65735977344345
Spain,ESP,20211022,13.83379023288824
Spain,ESP,20211023,14.011690559505105
Spain,ESP,20211024,14.191048399176161
Spain,ESP,20211025,14.371851296567993
Spain,ESP,20211026,14.55408669599646
Spain,ESP,20211027,14.737741942298772
Spain,ESP,20211028,14.92280428171214
Spain,ESP,20211029,15.10926086275963
Spain,ESP,20211030,15.297098737142456
Spain,ESP,20211031,15.486304860639304
Spain,ESP,20211101,15.676866094012045
Spain,ESP,20211102,15.868769203918323
Spain,ESP,20211103,16.062000863830352
Spain,ESP,20211104,16.256547654960563
Spain,ESP,20211105,16.452396067193273
Spain,ESP,20211106,16.649532500023046
Spain,ESP,20211107,16.847943263499022
Spain,ESP,20211108,17.04761457917568
Spain,ESP,20211109,17.248532581069718
Spain,ESP,20211110,17.450683316622815
Spain,ESP,20211111,17.654052747670733
Spain,ESP,20211112,17.858626751417994
Spain,ESP,20211113,18.064391121418826
Spain,ESP,20211114,18.27133156856351
Spain,ESP,20211115,18.479433722070873
Spain,ESP,20211116,18.68868313048606
Spain,ESP,20211117,18.899065262684296
Spain,ESP,20211118,19.110565508879787
Spain,ESP,20211119,19.32316918164048
Spain,ESP,20211120,19.536861516907827
Spain,ESP,20211121,19.75162767502225
Spain,ESP,20211122,19.967452741753497
Spain,ESP,20211123,20.18432172933643
Spain,ESP,20211124,20.40221957751188
Spain,ESP,20211125,20.621131154572364
Spain,ESP,20211126,20.84104125841305
Spain,ESP,20211127,21.06193461758728
